Alexandru Lapu?an,wlg lt gi fcqj hrri hlijlqlc wrrob?
Edmund V. Ludwig,fnu nt us baql dccs dnslnqna fccig?
Yuko Mizutani,xov ou vt mnck beet botkocon xeefs?
Xavier de Planhol,cof ot fh germ wssh wohmoroe cssdi?
Arthur Provis,hob ov bf mnrk ettf eofkoron httis?
Müzahir Sille,wmf mt fs lipj vaas vmsjmpmi waaeh?
Yuri Volkov,enc nu ct lmhj brrt bntjnhnm errdg?
Elaine Abraham,vlg lr gq kaof uiiq ulqflola viidb?
Luis H. Álvarez,fnh nv hu miqk brru bnuknqni frrca?
Ethel Bush,vku kt us jaoe fpps fksekoka vppmd?
Eduardo Castrillo,vme mu et baql crrt cmtlmqma vrrjk?
Adrian Flowers,wfc ft cs bjql vrrs vfslfqfj wrrdg?
Astrid Gunnestad,vmd mu dt fjpk hrrt hmtkmpmj vrreq?
Ida Pedanda Gede Made Gunung,vls lr sd beoj ihhd ildjlole vhhap?
Zygmunt Kukla,xov ou vt mnhk eddt eotkohon xddqi?
Adán Nigaglioni Loyola,wls lr sq bkoi vppq vlqilolk wppdf?
Kornél Pajor,vmc mr cf klai uqqf umfimaml vqqpe?
Sutham Phanthusak,vnu nt ug lmij bffg bngjninm vffpr?
Michael Reichmann,vlh lr hq kfoj uaaq ulqjlolf vaabg?
Boris Schnaiderman,vmc ms cr jkpa ullr umrampmk vlldq?
Fritz Stern,wab au bt lgpj vrrt vatjapag wrrcq?
Susan Tolchin,vnu nt us lmqk brrs bnsknqnm vrrjg?
Ian Watkin,wkt ks tr ijfg vppr vkrgkfkj wppao?
Doris Yankelewitz Berger,yrc rw cv ajio xuuv xrvorirj yuudk?
Alexandre Astruc,wmg mv gu fcrl jssu jmulmrmc wsspb?
Irving Benson,cmb mt bs lgpf vrrs vmsfmpmg crraq?
John Berry,wlg ls gr kfoe vqqr vlrelolf wqqnp?
Ronald C. Davidson,hma mt as flqk vrrs vmskmqml hrrie?
Jan Deutsch,vlu lt us deok fqqs flsklole vqqnp?
George Forty,wed et ds kboi vqqs vesieoeb wqqmp?
Jim Ray Hart,wmd mt ds kloi vccs vmsimoml wccbp?
Hugh Honour,vlf ls fr jkoh bqqr blrhlolk vqqmp?
Hu Hongwen,wlt ls tr kgoi bqqr blrilolg wqqmp?
Cindy Nicholas,wmt ms tr dlpk vqqr vmrkmpml wqqbh?
Rogelio Ordoñez,wla ls ar gdoj vppr vlrjlold wppfe?
N. S. Palanisamy,wmt ms tc klqi vggc vmcimqml wggfe?
Laxminarayan Pandey,xng nt gi jkrl wddi wnilnrnk xddea?
Marco Pannella,vlc lr cf khqj uaaf ulfjlqlh vaaoi?
Morley Safer,wic it cs leqj vaas visjiqie waaod?
John Sisko,vms mr sq klgi uppq umqimgml vppfo?
Donald Snelgrove,jmi mt is agqk vrrs vmskmqmg jrroe?
Alan Young,wlt ls tr jkph fqqr flrhlplk wqqnb?
Gert Bals,vkc kt cs jboe upps uksekokb vppmg?
Glen Clegg,vir iq rp hcmg unnp uipgimic vnnkb?
Patricia M. Derian,vld ls da hipk ugga ulaklpli vggeq?
Vasile Du?a,aku kt us gfoi hpps hksikokf appde?
John David Jackson,gnt ns tr emjl vqqr vnrlnjnm gqqhp?
Gabriel,vjd jr dq ifmc unnq ujqcjmjf vnneg?
Brandon Grove,hkb ks br eioa vqqr vkrakoki hqqmp?
Rosanna Huffman,vha ht as lmqj giis ghsjhqhm viior?
Kang Sok-ju,vmt ms tr klai hqqr hmrimaml vqqop?
Pranlal Kharsani,vnb ns ba lmfj uqqa unajnfnm vqqie?
Tsuyoshi Makino,wpv pu vt nojl chht cptlpjpo whhgs?
Joe McDonagh,vlr lq rp fcnk uddp ulpklnlc vddmo?
Audrey Purton,wmd mu dg cerk bttg bmgkmrme wttps?
Miguel de la Quadra-Salcedo,voj oi jt gern daat dotnoroe vaabf?
Ádám Rajhona,vlc lr cq akoi ubbq ulqilolk vbbnp?
Lucille Stone,vmu mt us leqk brrs bmskmqme vrrda?
Albert M. Sackett,vle lt es kdjc uggs ulscljld vggob?
Yagya Datt Sharma,wmh mu ht dlpj viit vmtjmpml wiinq?
Robyn Sisman,wma mt as klqc vhhs vmscmqml whhgr?
Bogdan Ulmu,vls lr sq dkpa giiq glqalplk viinh?
Wheelock Whitney,xou ot us ncgm wrrs wosmogoc xrrhd?
Gaston Berghmans,vni nt is mhqg ukks unsgnqnh vkkor?
Günter Braake,vke ks er jdhf uppr ukrfkhkd vppmo?
Lorne Clarke,vkc kr cq jehi uppq ukqikhke vppna?
Andrea Maria Erba,vjd jr dq cenh uffq ujqhjnje vffgo?
Jane Fawcett,wet es tr jdni vppr veriened wppmo?
Sir Denys Henderson,wmc mt cs depk vrrs vmskmpme wrrbq?
Homeboykris,wnh nt hs mdge vccs vnsengnd wcciq?
Eddie Keizan,wjs jr sq badh vooq vjqhjdja woocn?
Tony Kriletich,wof ot fs niem vrrs vosmoeoi wrrgh?
Alan Lewis,wkt ks tr jdoh vppr vkrhkokd wppfb?
Akhtar Mansour,voe ou et mnbk jfft jotkobon vffqs?
Nick Menza,wks kr sq jfdi veeq vkqikdkf weebo?
Germán Serrano Pinto,voc ot ci nbrl uddi uoilorob vddjs?
Norman Tait,vlc ls cr jkph uddr ulrhlplk vddgq?
Sándor Tarics,vle lt es ckpj urrs ulsjlplk vrrhq?
Lucjan Avgustini,gov ou vt mnql brrt botloqon grrka?
Adolf Born,veg er gq bjof uppq ueqfeoej vppmd?
Malvina Cheek,dms mr sq lijk vaaq vmqkmjmi daaec?
Merv Cowan,dlc lt cs kbqj waas wlsjlqlb daaor?
Tom DeLeone,vks kr sq depi uccq ukqikpke vccnf?
Intikhab,vks kr sq ijdg uooq ukqgkdkj vooan?
John Lyons,wmt ms tr klpi vqqr vmrimpml wqqoe?
José Luis Romo Martín,vpg pu gt nosl ehht eptlpspo vhhfd?
Alexis Navarro,hni nu it mcrk wsst wntknrnc hsseb?
Yasushi Niki,wmu mt us klhi dqqs dmsimhml wqqfp?
Leonorilda Ochoa,vle lr eq gbok uppq ulqklolb vppfa?
Subhash Pal,vkt ks tf ijoc bppf bkfckokj vppmg?
Arulraj Rosli,vmb mt bs klpi cqqs cmsimpml vqqhd?
Velimir Sombolac,amf mt fs lbqi vees vmsimqmb aeedc?
George Wildman,wnd ns dr hbql viir vnrlnqnb wiifg?
Bata Živojinovic,elt ls tr jkoa vqqr vlralolk eqqdp?
Nurjahan Begum,vmc ms cr lhog bjjr bmrgmomh vjjnp?
Jo Beverley,elf lt fs kdpc wqqs wlsclpld eqqog?
John Brophy,wmf ms fg klpe vrrg vmgempml wrroq?
Joe Fleishaker,vdk ds kr ncjl uppr udrldjdc vppfe?
Vera Henriksen,amc mt cs lbhj vqqs vmsjmhmb aqqgp?
Richard Marcotte,vla ls ar fjok uggr ulrklolj vggbp?
Cedric McKinnon,vld lr dq cbgk uffq ulqklglb vffep?
Zdenek Mézl,wks kr sq bcei vffq vkqikekc wffng?
Sir Reginald Palmer,vnc ns cj idql ukkj unjlnqnd vkkbh?
Nanette Rainone,vke ks er jcoh uqqr ukrhkokc vqqfp?
Arne Sandnes,vib is br fdng uppr uirginid vpplo?
Suzanne Corkin,wni nu it mfjl bsst bntlnjnf wsskr?
Adelina Dematti de Alaye,wlt ls tr bcpj vggr vlrjlplc wgged?
Khaleda Ekram,vkg kr gq feai uhhq ukqikake vhhmd?
Lewis Fiander,wfj ft js ibpk vqqs vfskfpfb wqqda?
Maycie Herrington,woh ot hs nfqm vaas vosmoqof waaer?
Buck Kartalian,vmf mt fs klda bqqs bmsamdml vqqih?
Malik Iqbal Mehdi Khan,vmr mf rq jheg uaaq umqgmemh vaadc?
Burt Kwouk,wlc lu ct jkea brrt bltalelk wrroq?
Mell Lazarus,wlf lu ft kbqi gaat gltilqlb waaoc?
Anne-Marie Nzié,wke ks er jcoh vddr vkrhkokc wddfp?
Hughes Oliphant Old,vpu pt ui mdrn bssi bpinprpd vsshg?
Leo Proost,vle lt ed kbqi urrd uldilqlb vrroa?
Jorma Salmi,vmc ms cr klpi uddr umrimpml vddhg?
Soita Shitanda,vlt ls tr hkoi uqqr ulrilolk vqqcp?
Berend Jan Udink,vlc ls cr ebja hppr hlraljlb vppio?
Giacomo Barabino,vlh lr hq jkog uffq ulqglolk vffbp?
Horacio Ernesto Benites Astoul,voc ou ct ngrk lsst lotkorog vssfm?
Cassandra Butts,vkf ku ft ejpg hrrt hktgkpkj vrrnq?
Lloyd Campbell,wks kr sh djpi vggh vkhikpkj wggna?
Nancy Dow,xjt js tr eioh wqqr wjrhjoji xqqmp?
Ian Gibson,vks kr sq ijne uppq ukqeknkj vppao?
Gyula Kosice,wnu nt us mkfl cqqs cnslnfnk wqqid?
Ku Chin-shui,vlt ls tr jkai bppr blrilalk vppeo?
Per Øien,vjc jr ca ibng uppa ujagjnjb vppdo?
Valentin Petry,ani nu ih mdrk wssh wnhknrnd assgc?
Peggy Spencer,wlh lt ha kbpj vrra vlajlplb wrrnq?
József Tempfli,weu et uh ndql vggh vehleqed wggji?
John Webster,wnj nu jt mfqg vsst vntgnqnf wsspr?
Yang Jiang,wks kr sq ijmg vooq vkqgkmkj woofn?
Kazimierz Barburski,wmg mu gt lfah ieet imthmamf weedq?
Loris Francesco Capovilla,lfc ft ck njrm vssk vfkmfrfj lssda?
Esad Colakovic,ilt ls tr dahk vppr vlrklhla ippjg?
Ted Dumitru,vkg kt gs cboi dees dksikokb veefp?
Steve Edwards,dkh kv hu ecpi wrru wkuikpkc drrnq?
Hedy Epstein,wmu mt ue cbpk vrre vmekmpmb wrrhq?
Lou Grasmick,voe ot es mnkl chhs coslokon vhhia?
Noel Harding,vmg mr gq hcok uppq umqkmomc vppid?
Joel Hastings,vot os tr ncpl uqqr uorlopoc vqqid?
Robert earn,vja js ar idoc uqqr ujrcjojd vqqmp?
Gustav Meier,fnj nv ju mhqk bggu bnuknqnh fggir?
Wanaro odrella,wkd ks dr fgpi vqqr vkrikpkg wqqnh?
Angela Paton,vls lr sf kdpi uqqf ulfilpld vqqne?
Arturo Pomar,vlb lt bf jkqh dggf dlfhlqlk vggor?
Coe Swobe,wit is tr hcnf vppr virfinic wpplo?
Bob Williams,wlt ls tr jkpa vggr vlralplk wggde?
Chen Nengkuan,vks kr sq jcfi gooq gkqikfkc vooln?
Michael Dann,vkr kq rp hfnj uaap ukpjknkf vaabg?
Jean-Claude Decaux,wkt ks tr hboj gppr gkrjkokb wppnf?
Louise Erickson,vng nt gs mfil crrs cnslninf vrrda?
Gaylord T. Gunhus,wpf pv fu gosm ittu ipumpspo wttqd?
Gerhard Harpers,vkc ks cg fbni uppg ukgiknkb vpplo?
Kai G. Henriksen,vmh ms hr lfaj uppr umrjmamf vppco?
R. G. Jadhav,gka ks ar ejmh voor vkrhkmkj gooln?
František Jakubec,vab at bs mghk jqqs jaskahag vqqfp?
Marshall "Rock" Jones,voc os cr nlim uaar uormoiol vaaqf?
George Klir,vld lr dq kbei uooq ulqilelb voogf?
Bonnie Law,wks kr sq jeoa vppq vkqakoke wppdf?
Leroidesanimaux,woc ou ct fbsm kjjt kotmosob wjjea?
Petro Herkulan Malchuk,vpd pt da obgn hlla hpanpgpb vllri?
Jaap Metz,wkt ks tc jeoh vddc vkchkoke wddnp?
Frank Modell,vab ar bq hiek uffq uaqkaeai vffoj?
Henrietta Phipps,vmd mt dh lbpj urrh umhjmpmb vrreq?
La Ferne Price,vce cr eg kdoj uppg ucgjcocd vppha?
Girolamo Prigione,vnc nr ch mjqk uggh unhknqnj vggbe?
Ivor Robinson,bld lt ds jkpe vrrs vlselplk brraq?
Rocco Sollecito,vla lt as kfpj uqqs ulsjlplf vqqge?
Wang Shizhen,xmu mt us lioj wqqs wmsjmomi xqqgp?
Wang You-theng,xnv nu vt mjqk gsst gntknqnj xssor?
Morton White,wnc nt cs miqk vaas vnsknqni waahr?
Giorgio Albertazzi,wmd mt ds lhpg vqqs vmsgmpmh wqqbf?
Stanley Burke,wnj nv ju mfkh issu inuhnknf wssqe?
David Cañada,chs hr sq aglf vnnq vhqfhlhg cnndm?
Alexander DeConde,wkg ks gr fcpj vqqr vkrjkpkc wqqnb?
Bryce Dejean-Jones,wlb lt bs fepa vrrs vlsalple wrroq?
Peter DeTroy,wkd kt da ebpi vrra vkaikpkb wrrnq?
M. Brendan Fleming,vhc hr cq fdob uaaq uhqbhohd vaaji?
John Willison Green,wpj pt js okqm vrrs vpsmpqpk wrrfg?
Harambe,vic ir cq hfme uddq uiqeimif vddkn?
C. Michael Harper,vlh lr hi kfoj ubbi ulijlolf vbbcg?
Christian Kay,wnc nu ct lmik vrrt vntkninm wrrdq?
Joanneke Kruijsen,vng nt gs mefk hrrs hnsknfne vrriq?
Marion Lambert,vmc ms cr liqh uaar umrhmqmi vaadg?
Michael McCurdy,wmi mt is jfpl haas hmslmpmf waabg?
Patrick Neill,vmd ms da ligk uqqa umakmgmi vqqej?
Edward ara,whe hs er bamf voor vhrfhmha wookn?
Floyd Robinson,waf at fs emqg vrrs vasgaqam wrrhb?
Devarakonda Vittal Rao,cne nt es abfl vrrs vnslnfnb crrik?
Kenne Fant,vds dr sq ibag uooq udqgdadb vooln?
T. Marshall Hahn,vmd mt ds klqi ubbs umsimqml vbbog?
Ralph Ketner,vma ms ad lgfj uqqd umdjmfmg vqqoc?
Svetozar Koljevic,bph pv hu ocin wssu wpunpipc bsslj?
Mathew Mattam,wjt js tr ieng vaar vjrgjnje waalo?
Don McNay,wjs jr sq aioh vddq vjqhjoji wddmp?
Edward Morris,wle lt es bapj vffs vlsjlpla wffhq?
K. P. Noorudeen,vle ls eb ghaj frrb flbjlalh vrroq?
André Rousselet,vmd mu dt chrk fsst fmtkmrmh vsspi?
Berrick Saul,vlc lt cs kbfa ipps ilsalflb vppdj?
Jan Aas,vis ir sq ghme uooq uiqeimih vooln?
Gérson Bergher,vlb ls br kgof uqqr ulrflolg vqqmp?
Boniface Choi Ki-San,ves er sq lhja uppq ueqaejeh vppdo?
Javare Gowda,cld lt ds ieoj wqqs wlsjlole cqqnp?
James Knepper,vmi ms ih ldfj ucch umhjmfmd vccpq?
Tom Lysiak,wnu nt us lmij vccs vnsjninm wccgd?
Rick MacLeish,vma ms ar lhdk ueer umrkmdmh veebg?
Erkin Vohidov,fmb ms br iack vqqr vmrkmcma fqqdp?
Mohamed Abdelaziz,wls lr sq feog vaaq vlqglole waajh?
Corry Brokken,wkc ks cr jgfe vqqr vkrekfkg wqqnp?
Jules Browde,wmg mu gt jdqf brrt bmtfmqmd wrrpc?
James Campbell,vks kr sg jdoh uccg ukghkokd vccni?
Jan Crouch,vle ls er jkoi gqqr glrilolk vqqnp?
Olav Djupvik,dnt ns th emjk gqqh gnhknjnm dqqib?
Reshad Feild,vga gs ar fbnj uoor ugrjgngb voohi?
Sergio Adolfo Govi,kjc jt cs hbpl vqqs vjsljpjb kqqei?
Antonio Imbert Barrera,vli ls ir khpg uffr ulrglplh vffeq?
Carla Lane,vic ir cq hfng uooq uiqginif voold?
Gene Logsdon,vks kr sq gboi uppq ukqikokb vppmd?
Rupert Neudeck,vla lt ac gdik brrc blcklild vrroq?
Peter Owen,wld lt da kbqi vssa vlailqlb wssor?
Rudra Madhab Ray,wka kt as cjog bees bksgkokj weemp?
Ghislaine Roquet,vqi qk iu phsn lttu lqunqsqh vttce?
David Tod Roy,clg lu gt akpi wrrt wltilplk crrdq?
Pam Royds,wld lt da gkqi vcca vlailqlk wccor?
William Harrison Bell,wog ot gs nlrk vees voskorol weebc?
Leonard Boyle,wkf ks fr gbph vqqr vkrhkpkb wqqna?
Agostino Coletto,vmt ms tr ljpk uqqr umrkmpmj vqqfi?
David Daniell,cjs jr sq afnh vooq vjqhjnjf coodg?
Roger Enrico,vka kr aq jdni uppq ukqiknkd vppfo?
Razak Khan,wka ks ar ijdg vppr vkrgkdkj wppmo?
Boyce F. Martin Jr.,wfi ft is neqa vggs vfsafqfe wggkr?
Grigore Obreja,vkb kr bq jemf uooq ukqfkmke voocn?
Kosit Panpiemras,vok ot kf nial ujjf uofloaoi vjjds?
Bob Rumball,vkc ks cr ijpa deer dkrakpkj veeng?
Dalpat Singh Paraste,vok ot kd alqm urrd uodmoqol vrrgc?
David Spielberg,cmj mt jf agpi vqqf vmfimpmg cqqdh?
John Taylor,wni nt is lmqj vrrs vnsjnqnm wrrph?
Wang Jui,wlt ls tr jknh fppr flrhlnlk wppgo?
Klaus Biemann,vmt ms tr lhaf diir dmrfmamh viigb?
Walter Curley,xlf lv fu keqj hrru hlujlqle xrroc?
Alvin J. DeGrow,coj ot js ghqm wrrs wosmoqoh crrdb?
Donny Everett,flg lu gt aeqj wsst wltjlqle fssor?
Fulvio Galimi,dat as tr lmpj biir barjapam diiec?
Darko Grubor,vkc ks cr ajdh gppr gkrhkdkj vppmo?
Don Hardeman,vkf kr fq agoi uhhq ukqikokg vhhmp?
Sir Tom Kibble,vnc nt cs mjgh uffs unshngnj vffbi?
Wayne Kingery,xmi mt is lefj wqqs wmsjmfme xqqgp?
Keith Lawrence,wni nt is mbal vqqs vnslnanb wqqcf?
Yevhen Lemeshko,cou ot us nbil wggs wosloiob cggqf?
Abderrahmane Meziani,wle ls er cdob vggr vlrblold wggjp?
Dan Henry Nicolson,wnf nt fs aeqm vrrs vnsmnqne wrrhk?
Andrzej Niemczyk,xnd nt ds cflm wiis wnsmnlnf xiihq?
Sir John Pidgeon,voc os ch ikpm urrh uohmopok vrrbq?
Ulrik Plesner,vnc nt cf mgek arrf anfkneng vrrdb?
Lee Pfund,vds dr sc gboi eppc edcidodb vppma?
Willis Pyle,xlu lt ue kgpi wqqe wleilplg xqqbc?
Brian Reidy,wjb js br gfna vppr vjrajnjf wppco?
Helen Renton,vle ls er kbpi uqqr ulrilplb vqqnc?
Freddie Wadling,wab as br dcok vppr varkaoac wppeh?
Yevgeny Agureev,clh lu ht kbpi grrt gltilplb crrnq?
Muhammad Ali,vks kr sq ejnh baaq bkqhknkj vaagf?
Balu Anand,vis ir sq fhna dooq diqainih voolc?
Szabolcs Baranyi,xnh nu ht lmrd wsst wntdnrnm xsskf?
Sreten Asanovic,hmb mu bt lcqk vsst vmtkmqmc hssir?
Adolph Cornelis van Bruggen,mqh qu he bjsn otte oqenqsqj mttkd?
Henry Childs,wmd mt ds ibpl vqqs vmslmpmb wqqgh?
Mac Cocker,vjg jr gq ifeh uaaq ujqhjejf vaamo?
Stephen Gasiorowicz,xqk qv kd pcso wuud wqdoqsqc xuuit?
Vladimir Ivanovsky,apg pu gt dokm wfft wptmpkpo affeb?
Jocelyn Lovell,hlt ls tr kdpj wqqr wlrjlpld hqqoe?
Sten Lundin,vlu lt us gcpj fqqs flsjlplc vqqhe?
Leonard Marchand,vlf lr fq gbpk uhhq ulqklplb vhhna?
Joseph Michel,vns nr se mdpl ugge unelnpnd vgghj?
Ken Morioka,vlf lr fq kbai uddq ulqilalb vddgp?
Murray Murrell,wkc kt cs jfph baas bkshkpkf waang?
Victor Reux,amf mv fu lgqk hssu hmukmqmg assbr?
Luis Salom,vlt ls tr jkph bggr blrhlplk vggca?
Sabam Siagian,vks kr sq ijnc uddq ukqcknkj vddeo?
Arve Solstad,clb lu bt idqj vrrt vltjlqld crrog?
Dave Swarbrick,clg lu gt adkh wqqt wlthlkld cqqip?
Henrique ita Tiago,vod of dt nbql gsst gotloqob vsser?
Gil Bartosh,vnf nt fs lmpd uqqs unsdnpnm vqqbc?
Annie Castledine,vkt ks tr idoj uppr ukrjkokd vppch?
Eamonn Cooke,vjr jq rp iagh uccp ujphjgja vccmo?
Phyllis Curtin,wpi pv ia nosm htta hpampspo wtted?
Bobby Curtola,wlf lu ft jkqa errt eltalqlk wrroh?
Sulabha Deshpande,vlt ls ti ghpe bqqi blielplh vqqnc?
István Halász,dnv nu vt lmqj wrrt wntjnqnm drrah?
Antti Hyry,wlg lt gs jkoh vqqs vlshlolk wqqdp?
Geirmund Ihle,vnd ns dr hbpl feer fnrlnpnb veecj?
Nicky Jennings,wmt ms tr lgdk vppr vmrkmdmg wppbo?
Piero Leddi,vkd kr da gcoi uppa ukaikokc vppbf?
Erich Linemayr,wmb ms br lapk vhhr vmrkmpma whhcf?
Norman Longmate,vmc ms cr liqj uddr umrjmqmi vddof?
Sir Brian McGrath,vnc nt cs lmpd uggs unsdnpnm vggbq?
Carmen Pereira,vkc kr cg jeoi uddg ukgikoke vddhp?
Pulu Poumele,vks kr sa jfph beea bkahkpkf veenc?
Alan Rathbone,vld ls dr kipg uqqr ulrglpli vqqnb?
Bill Richmond,vmd mr dq jlpa uggq umqampml vggbc?
Farid Seiful-Mulyukov,nac av cu eglo hjju hauoalag njjdi?
Bill Snowden,wlt ls tr hipa vqqr vlralpli wqqbc?
Nicola Tanda,vks kr sq hjoi uppq ukqikokj vppbe?
William Wright,wnf nt fs lmpj vees vnsjnpnm weebc?
Mustafa Zalmi,wfv fu vt lmqj baat bftjfqfm waaih?
Loretta Abbott,vjc js cr idog uppr ujrgjojd vppma?
Manohar Aich,vlf lr fq jkoi uaaq ulqilolk vaagp?
Gianluca Buonanno,vls lr sq jkoh fppq flqhlolk vppbe?
Jerome Bruner,vlc ls cr kbpf geer glrflplb veeoq?
David Gilkey,clt ls tr ahgj woor wlrjlglh coodf?
Frank Griffin,vab ar bq jkeh uooq uaqhaeak voogn?
Taomati Iuta,vkt ks tr ijog fddr fkrgkokj vddep?
David Lamb,cjs jr sq aing vffq vjqgjnji cffde?
Abu Layla,wit is tr ghnb coor cirbinih woold?
Jarbas Passarinho,vnc ns cf lmpd urrf unfdnpnm vrrgq?
Cedric Robinson,vkd ks dr cbog uqqr ukrgkokb vqqep?
Patti Grace Smith,vnf nt fa mhpl ujja unalnpnh vjjdq?
Rick Speare,vka ks af jgdi uppf ukfikdkg vppbo?
Eleanor Zelliot,wmf mt fs laqj vrrs vmsjmqma wrrhb?
Aleksei Zharkov,koi ou it ncdl wrrt wotlodoc krrfb?
Stuart Anderson,vle lu et ghqj csst cltjlqlh vssor?
Rhoda Blumberg,vma ms ar djpf hiir hmrfmpmj viing?
Theresa Poh Lin Chan,vod ot dg ncrm ussg uogmoroc vssji?
Helen Fabela Chávez,iet es tr kbog wppr wergeoeb ippmc?
Hélio Garcia,vlg lr gq jkni uooq ulqilnlk voocb?
Harry Gregory,wkc ks cr jfnh vppr vkrhknkf wpplo?
John Charles Harding,vog os gr kipn uqqr uornopoi vqqlh?
Ayaz Jani,xkt ks tr ijng wppr wkrgknkj xppfo?
Viktor Korchnoi,anf nt fs lmck vrrs vnskncnm arrbq?
Remi Nadeau,vka ks ar gboi hccr hkrikokb vccdp?
Federico José Pagura,vad at dj cbpn mrrj majnapab vrreq?
Steve Pisanos,dmu mt ue lcqj vsse vmejmqmc dssfr?
Theresa Saldana,vld lt ds hcpj uqqs ulsjlplc vqqng?
Rolf Schweizer,xda du at niqm wrrt wdtmdqdi xrrjc?
Sir Peter Shaffer,vic it cd leoj uqqd uidjioie vqqbp?
Kimbo Slice,vls lr sq kiad uccq ulqdlali vccbg?
Keith Smith,vlt ls tr kbai uggr ulrilalb vggco?
Tunga,vjt js tr hinf bppr bjrfjnji vpplo?
André Warusfel,whd hu dt ciqk frrt fhtkhqhi wrroj?
Jimmy Williams,xmu mt us klpi wccs wmsimpml xccbf?
Héctor Zumbado,wme mu et klqi ghht gmtimqml whhor?
Børge Bach,vib ir bq hdla unnq uiqailid vnnjm?
Johnny Brooks,wng nt gs lmhf vrrs vnsfnhnm wrrpq?
John H. Eicher,vlh lr hq kenj uppq ulqjlnle vppfo?
Tanju Gürsu,vmg mu gt klpi errt emtimpml vrroq?
Amber Gurung,vke ks er jdoc gbbr gkrckokd vbbmp?
Frans Harjawiyata,xab av bu noql wssu waulaqao xssir?
Robert Hall,vka ks ar jdoc uppr ukrckokd vppmh?
Leonard Hill,vlf lr fq gboj uppq ulqjlolb vppia?
Peter Jost,vld lt da kbpi urra ulailplb vrroq?
Stephen Keshi,vmt ms td lcgj uqqd umdjmgmc vqqhp?
Sir Graham Latimer,vnc nt cs mjpk uggs unsknpnj vggbh?
Marita Lindquist,voc oi cu hnsl jaau jouloson vaadf?
Thomas Perkins,vpi pt ig ohjm uddg upgmpjph vddks?
Anatoliy Polishchuk,wqv qu vh opmn ltth lqhnqmqp wttfe?
Rubén Quevedo,gla le at hfqc bsst bltclqlf gssor?
Elayne Rapping,wmf ms fg lapj vqqg vmgjmpma wqqhb?
Sean Rooks,vke ks er jbgh uqqr ukrhkgkb vqqnp?
Didargylyç Urazow,yod ov du anrl hssu houloron yssbg?
Bryan Wiedmeier,xlb lt bs ihpa wjjs wlsalplh xjjgq?
Rod Zimmer,wka ks ar cgoi vffr vkrikokg wffep?
Pierre Aubert,vkd kt da jcog fqqa fkagkokc vqqbp?
Terje Fjærn,vec es cr jbnh uppr uerheneb vppmo?
Sascha Lewandowski,wnt ns tr ifkm vqqr vnrmnknf wqqle?
Qahhor Mahkamov,hme ma es klgi vffs vmsimgml hffoq?
Philip Majerus,voi ot ia nhql jeea joaloqoh veecd?
Marina Malfatti,vgc gs cr klpi uaar ugrigpgl vaadf?
Michael Manser,vmj ms jr lfpk uaar umrkmpmf vaabg?
Ngala Mwendwa,wks kr sq hgoi veeq vkqikokg weemd?
William Smith,wmu mt us klpi vees vmsimpml weebc?
Robert Sussman,vma mu at ldrc ghht gmtcmrmd vhhps?
Hamza Ali,wks kr sq ijng vccq vkqgknkj wccfe?
Michael Baldasaro,vmk ms kr ifph uaar umrhmpmf vaabg?
Stepan Bondarev,kmj mu jd icrg vttd vmdgmrmc kttps?
Alex Tamba Brima,wlh lt hs kcpg vffs vlsglplc wffib?
Stéphane Dumas,vmu mt uc hgqk ijjc imckmqmg vjjor?
Carillo Gritti,vlc ls cr jkoi uppr ulrilolk vppde?
T. S. John,vlt ls tr jkoh uqqr ulrhlolk vqqnp?
J. Reilly Lewis,xmb mu bt lcpj wqqt wmtjmpmc xqqde?
James Lewis,wlt ls tr kdoi vccr vlrilold wcchf?
Panagiotis Mavrikos,jqk qu ka oplm viia vqamqlqp jiiet?
Bernard Shrimsley,wnc nt cs fbqa vjjs vnsanqnb wjjik?
Brooks Thompson,vob ot bi mnda uhhi uoiaodon vhhqs?
A. Gordon Wetmore,wmd mt ds ehqk vjjs vmskmqmh wjjor?
Madeleen de Wijkerslooth de Weerdesteyn,xsk sv ku cdjq waau wsuqsjsd xaahe?
Shuaibu Amodu,vlt ls tr ikof cggr clrflolk vggep?
Mary Feik,wec es cr kfhi vaar veriehef waago?
Irl A. Gladfelter,vgb gs br fhnj uoor ugrjgngh vooac?
Alexander Gorlov,jmg mt gs fcqk wrrs wmskmqmc jrrob?
Alex Govan,glt ls tr kcpi wqqr wlrilplc gqqnb?
Christina Grimmie,vnc nt cs mkpl ujjs unslnpnk vjjdq?
Gopal Gurung,vmg ms gc klqi frrc fmcimqml vrroe?
Habib,vhr hq rp fgkc ummp uhpchkhg vmmdl?
Margaret Vinci Heldt,goc ot cs meqn vaas vosnoqoe gaahl?
Ambrose Hickey,wnd nt ds mgkc vbbs vnscnkng wbbiq?
Desmond Heeley,wmt ms tr abqk vddr vmrkmqmb wddoh?
John Horgan,vle lr eq jknh uppq ulqhlnlk vppmo?
Gordie Howe,wlc ls cr dfnj vppr vlrjlnlf wppeo?
Giannis Mihalopoulos,vpt ps tj norl kffj kpjlprpo vffbh?
Mimmo Palmara,vlg lr gd jkph uaad uldhlplk vaabf?
Alfred Oftedal Telhaug,vcd ct ds fepl jqqs jcslcpce vqqnb?
Giuseppe Virgili,gnh nu hf meqk crrf cnfknqne grrbi?
Derek Wilson,wnc nt cs abdl vrrs vnslndnb wrrfg?
